frozenset(['doors_3']),frozenset(['safety_high']),0.33333333333333337
frozenset(['safety_low']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['safety_low']),0.33333333333333337
frozenset(['doors_2']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['doors_2']),0.25
frozenset(['doors_3']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['doors_3']),0.25
frozenset(['safety_med']),frozenset(['persons_more']),0.3333333333333333
frozenset(['persons_more']),frozenset(['safety_med']),0.3333333333333333
frozenset(['persons_4']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['persons_4']),0.33333333333333337
frozenset(['persons_2']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['persons_2']),0.33333333333333337
frozenset(['buying_med']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['buying_med']),0.25
frozenset(['buying_low']),frozenset(['class_unacc']),0.5972222222222222
frozenset(['lug_boot_small']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['persons_2']),frozenset(['safety_low']),0.3333333333333333
frozenset(['safety_low']),frozenset(['persons_2']),0.3333333333333333
frozenset(['maint_low']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['maint_low']),0.25
frozenset(['class_good']),frozenset(['persons_4']),0.5217391304347826
frozenset(['maint_high']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['maint_high']),0.25
frozenset(['class_unacc']),frozenset(['lug_boot_med']),0.3239669421487603
frozenset(['lug_boot_med']),frozenset(['class_unacc']),0.6805555555555556
frozenset(['maint_low']),frozenset(['class_unacc']),0.6203703703703703
frozenset(['maint_med']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['maint_med']),0.25
frozenset(['maint_med']),frozenset(['doors_2']),0.25
frozenset(['doors_2']),frozenset(['maint_med']),0.25
frozenset(['maint_low']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['maint_low']),0.25
frozenset(['maint_high']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['maint_high']),0.25
frozenset(['persons_2']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['persons_2']),0.33333333333333337
frozenset(['doors_3']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['doors_3']),0.25
frozenset(['class_v_good']),frozenset(['buying_low']),0.6
frozenset(['doors_2']),frozenset(['safety_low']),0.33333333333333337
frozenset(['safety_low']),frozenset(['doors_2']),0.25
frozenset(['class_good']),frozenset(['lug_boot_med']),0.34782608695652173
frozenset(['class_unacc']),frozenset(['persons_more']),0.26611570247933886
frozenset(['persons_more']),frozenset(['class_unacc']),0.5590277777777778
frozenset(['class_acc']),frozenset(['doors_5_more']),0.265625
frozenset(['doors_3']),frozenset(['class_unacc']),0.6944444444444445
frozenset(['doors_5_more']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['doors_5_more']),0.25
frozenset(['class_v_good']),frozenset(['maint_low']),0.4
frozenset(['maint_high']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['maint_high']),0.25
frozenset(['persons_2']),frozenset(['safety_med']),0.3333333333333333
frozenset(['safety_med']),frozenset(['persons_2']),0.3333333333333333
frozenset(['buying_vhigh']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['buying_vhigh']),0.25
frozenset(['lug_boot_small']),frozenset(['persons_2']),0.3333333333333333
frozenset(['persons_2']),frozenset(['lug_boot_small']),0.3333333333333333
frozenset(['maint_high']),frozenset(['persons_more']),0.33333333333333337
frozenset(['persons_more']),frozenset(['maint_high']),0.25
frozenset(['class_good']),frozenset(['buying_low']),0.6666666666666666
frozenset(['class_acc']),frozenset(['safety_med']),0.46875
frozenset(['safety_med']),frozenset(['class_acc']),0.31249999999999994
frozenset(['safety_high']),frozenset(['buying_high']),0.25
frozenset(['buying_high']),frozenset(['safety_high']),0.33333333333333337
frozenset(['class_acc']),frozenset(['lug_boot_small']),0.2734375
frozenset(['doors_4']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['doors_4']),0.25
frozenset(['buying_vhigh']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['buying_vhigh']),0.25
frozenset(['safety_high']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['safety_high']),0.33333333333333337
frozenset(['safety_med']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['safety_med']),0.33333333333333337
frozenset(['class_v_good']),frozenset(['persons_4']),0.4615384615384616
frozenset(['safety_low']),frozenset(['persons_4']),0.3333333333333333
frozenset(['persons_4']),frozenset(['safety_low']),0.3333333333333333
frozenset(['persons_more']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['persons_more']),0.33333333333333337
frozenset(['safety_high']),frozenset(['class_unacc']),0.48090277777777773
frozenset(['doors_3']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['doors_3']),0.25
frozenset(['class_v_good']),frozenset(['doors_4']),0.3076923076923077
frozenset(['persons_more']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['persons_more']),0.33333333333333337
frozenset(['maint_med']),frozenset(['buying_vhigh']),0.25
frozenset(['buying_vhigh']),frozenset(['maint_med']),0.25
frozenset(['safety_med']),frozenset(['lug_boot_big']),0.3333333333333333
frozenset(['lug_boot_big']),frozenset(['safety_med']),0.3333333333333333
frozenset(['buying_vhigh']),frozenset(['class_unacc']),0.8333333333333333
frozenset(['class_unacc']),frozenset(['buying_vhigh']),0.29752066115702475
frozenset(['persons_2']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['persons_2']),0.33333333333333337
frozenset(['safety_high']),frozenset(['persons_more']),0.3333333333333333
frozenset(['persons_more']),frozenset(['safety_high']),0.3333333333333333
frozenset(['buying_vhigh']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['buying_vhigh']),0.25
frozenset(['doors_2']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['doors_2']),0.25
frozenset(['doors_3']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['doors_3']),0.25
frozenset(['maint_vhigh']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['maint_vhigh']),0.25
frozenset(['persons_4']),frozenset(['lug_boot_big']),0.3333333333333333
frozenset(['lug_boot_big']),frozenset(['persons_4']),0.3333333333333333
frozenset(['class_good']),frozenset(['safety_med']),0.5652173913043478
frozenset(['maint_high']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['maint_high']),0.25
frozenset(['safety_high']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['safety_high']),0.33333333333333337
frozenset(['maint_med']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['maint_med']),0.25
frozenset(['buying_low']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['buying_low']),0.25
frozenset(['maint_med']),frozenset(['class_acc']),0.26620370370370366
frozenset(['class_acc']),frozenset(['maint_med']),0.29947916666666663
frozenset(['persons_more']),frozenset(['lug_boot_big']),0.3333333333333333
frozenset(['lug_boot_big']),frozenset(['persons_more']),0.3333333333333333
frozenset(['buying_high']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['buying_high']),0.25
frozenset(['doors_3']),frozenset(['persons_more']),0.33333333333333337
frozenset(['persons_more']),frozenset(['doors_3']),0.25
frozenset(['buying_high']),frozenset(['safety_low']),0.33333333333333337
frozenset(['safety_low']),frozenset(['buying_high']),0.25
frozenset(['safety_med']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_med']),frozenset(['lug_boot_med']),0.3333333333333333
frozenset(['lug_boot_med']),frozenset(['safety_med']),0.3333333333333333
frozenset(['persons_4']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['persons_4']),0.33333333333333337
frozenset(['buying_vhigh']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['buying_vhigh']),0.25
frozenset(['class_acc']),frozenset(['doors_3']),0.2578125
frozenset(['lug_boot_small']),frozenset(['buying_high']),0.25
frozenset(['buying_high']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['doors_2']),frozenset(['class_unacc']),0.7546296296296297
frozenset(['class_unacc']),frozenset(['doors_2']),0.2694214876033058
frozenset(['persons_more']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['persons_more']),0.33333333333333337
frozenset(['class_unacc']),frozenset(['lug_boot_big']),0.30413223140495865
frozenset(['lug_boot_big']),frozenset(['class_unacc']),0.6388888888888888
frozenset(['doors_3']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_med']),frozenset(['doors_3']),0.25
frozenset(['maint_med']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['maint_med']),0.25
frozenset(['doors_2']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['doors_2']),0.25
frozenset(['doors_2']),frozenset(['buying_vhigh']),0.25
frozenset(['buying_vhigh']),frozenset(['doors_2']),0.25
frozenset(['safety_high']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['safety_high']),0.33333333333333337
frozenset(['safety_med']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['safety_med']),0.33333333333333337
frozenset(['class_v_good']),frozenset(['doors_5_more']),0.3076923076923077
frozenset(['maint_low']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['maint_low']),0.25
frozenset(['class_unacc']),frozenset(['maint_vhigh']),0.29752066115702475
frozenset(['maint_vhigh']),frozenset(['class_unacc']),0.8333333333333333
frozenset(['persons_2']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['persons_2']),0.33333333333333337
frozenset(['buying_high']),frozenset(['persons_more']),0.33333333333333337
frozenset(['persons_more']),frozenset(['buying_high']),0.25
frozenset(['class_unacc']),frozenset(['safety_med']),0.29504132231404956
frozenset(['safety_med']),frozenset(['class_unacc']),0.6197916666666666
frozenset(['safety_low']),frozenset(['lug_boot_big']),0.3333333333333333
frozenset(['lug_boot_big']),frozenset(['safety_low']),0.3333333333333333
frozenset(['buying_high']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['buying_high']),0.25
frozenset(['persons_2']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['persons_2']),0.33333333333333337
frozenset(['maint_med']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['maint_med']),0.25
frozenset(['buying_vhigh']),frozenset(['persons_4']),0.33333333333333337
frozenset(['persons_4']),frozenset(['buying_vhigh']),0.25
frozenset(['maint_med']),frozenset(['persons_4']),0.33333333333333337
frozenset(['persons_4']),frozenset(['maint_med']),0.25
frozenset(['class_good']),frozenset(['safety_high']),0.4347826086956522
frozenset(['safety_low']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['safety_low']),0.33333333333333337
frozenset(['doors_5_more']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['doors_5_more']),0.25
frozenset(['class_v_good']),frozenset(['lug_boot_big']),0.6153846153846154
frozenset(['buying_high']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['buying_high']),0.25
frozenset(['buying_high']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['buying_high']),0.25
frozenset(['safety_low']),frozenset(['maint_low']),0.25
frozenset(['maint_low']),frozenset(['safety_low']),0.33333333333333337
frozenset(['buying_vhigh']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['buying_vhigh']),0.25
frozenset(['doors_2']),frozenset(['safety_high']),0.33333333333333337
frozenset(['safety_high']),frozenset(['doors_2']),0.25
frozenset(['lug_boot_small']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['persons_more']),0.3333333333333333
frozenset(['persons_more']),frozenset(['lug_boot_small']),0.3333333333333333
frozenset(['doors_3']),frozenset(['persons_4']),0.33333333333333337
frozenset(['persons_4']),frozenset(['doors_3']),0.25
frozenset(['class_acc']),frozenset(['lug_boot_med']),0.3515625
frozenset(['safety_med']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['safety_med']),0.33333333333333337
frozenset(['maint_med']),frozenset(['class_unacc']),0.6203703703703703
frozenset(['class_good']),frozenset(['doors_3']),0.2608695652173913
frozenset(['persons_more']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['persons_more']),0.33333333333333337
frozenset(['doors_4']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['doors_4']),0.25
frozenset(['persons_2']),frozenset(['buying_high']),0.25
frozenset(['buying_high']),frozenset(['persons_2']),0.33333333333333337
frozenset(['safety_high']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['safety_high']),0.33333333333333337
frozenset(['doors_4']),frozenset(['class_unacc']),0.6759259259259259
frozenset(['class_acc']),frozenset(['maint_high']),0.2734375
frozenset(['doors_3']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['doors_3']),0.25
frozenset(['class_acc']),frozenset(['persons_4']),0.515625
frozenset(['persons_4']),frozenset(['class_acc']),0.34375
frozenset(['doors_5_more']),frozenset(['class_unacc']),0.6759259259259259
frozenset(['persons_4']),frozenset(['lug_boot_med']),0.3333333333333333
frozenset(['lug_boot_med']),frozenset(['persons_4']),0.3333333333333333
frozenset(['safety_med']),frozenset(['maint_low']),0.25
frozenset(['maint_low']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_low']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['safety_low']),0.33333333333333337
frozenset(['maint_med']),frozenset(['persons_2']),0.33333333333333337
frozenset(['persons_2']),frozenset(['maint_med']),0.25
frozenset(['class_unacc']),frozenset(['persons_4']),0.2578512396694215
frozenset(['persons_4']),frozenset(['class_unacc']),0.5416666666666666
frozenset(['maint_high']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['maint_high']),0.25
frozenset(['buying_low']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['buying_low']),0.25
frozenset(['persons_2']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['persons_2']),0.33333333333333337
frozenset(['persons_more']),frozenset(['lug_boot_med']),0.3333333333333333
frozenset(['lug_boot_med']),frozenset(['persons_more']),0.3333333333333333
frozenset(['maint_med']),frozenset(['doors_3']),0.25
frozenset(['doors_3']),frozenset(['maint_med']),0.25
frozenset(['buying_vhigh']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_med']),frozenset(['buying_vhigh']),0.25
frozenset(['doors_2']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['doors_2']),0.25
frozenset(['buying_vhigh']),frozenset(['persons_more']),0.33333333333333337
frozenset(['persons_more']),frozenset(['buying_vhigh']),0.25
frozenset(['buying_high']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['buying_high']),0.25
frozenset(['class_acc']),frozenset(['buying_med']),0.29947916666666663
frozenset(['buying_med']),frozenset(['class_acc']),0.26620370370370366
frozenset(['safety_high']),frozenset(['lug_boot_med']),0.3333333333333333
frozenset(['lug_boot_med']),frozenset(['safety_high']),0.3333333333333333
frozenset(['lug_boot_small']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['buying_vhigh']),frozenset(['maint_low']),0.25
frozenset(['maint_low']),frozenset(['buying_vhigh']),0.25
frozenset(['doors_4']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['doors_4']),0.25
frozenset(['persons_2']),frozenset(['lug_boot_med']),0.3333333333333333
frozenset(['lug_boot_med']),frozenset(['persons_2']),0.3333333333333333
frozenset(['persons_2']),frozenset(['lug_boot_big']),0.3333333333333333
frozenset(['lug_boot_big']),frozenset(['persons_2']),0.3333333333333333
frozenset(['buying_vhigh']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['buying_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['maint_vhigh']),0.25
frozenset(['lug_boot_small']),frozenset(['persons_4']),0.3333333333333333
frozenset(['persons_4']),frozenset(['lug_boot_small']),0.3333333333333333
frozenset(['doors_2']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['doors_2']),0.25
frozenset(['doors_3']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['doors_3']),0.25
frozenset(['class_good']),frozenset(['maint_low']),0.6666666666666666
frozenset(['class_good']),frozenset(['lug_boot_small']),0.30434782608695654
frozenset(['class_acc']),frozenset(['persons_more']),0.484375
frozenset(['persons_more']),frozenset(['class_acc']),0.32291666666666663
frozenset(['maint_med']),frozenset(['safety_low']),0.33333333333333337
frozenset(['safety_low']),frozenset(['maint_med']),0.25
frozenset(['safety_med']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['safety_med']),0.33333333333333337
frozenset(['buying_high']),frozenset(['maint_low']),0.25
frozenset(['maint_low']),frozenset(['buying_high']),0.25
frozenset(['safety_low']),frozenset(['lug_boot_med']),0.3333333333333333
frozenset(['lug_boot_med']),frozenset(['safety_low']),0.3333333333333333
frozenset(['class_v_good']),frozenset(['maint_med']),0.4
frozenset(['maint_low']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['maint_low']),0.25
frozenset(['safety_high']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['safety_high']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['safety_med']),0.3333333333333333
frozenset(['safety_med']),frozenset(['lug_boot_small']),0.3333333333333333
frozenset(['doors_2']),frozenset(['persons_more']),0.33333333333333337
frozenset(['persons_more']),frozenset(['doors_2']),0.25
frozenset(['class_good']),frozenset(['buying_med']),0.3333333333333333
frozenset(['class_acc']),frozenset(['doors_4']),0.265625
frozenset(['safety_high']),frozenset(['lug_boot_small']),0.3333333333333333
frozenset(['lug_boot_small']),frozenset(['safety_high']),0.3333333333333333
frozenset(['doors_5_more']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['doors_5_more']),0.25
frozenset(['maint_med']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['maint_med']),0.25
frozenset(['class_unacc']),frozenset(['maint_high']),0.25950413223140495
frozenset(['maint_high']),frozenset(['class_unacc']),0.7268518518518519
frozenset(['doors_2']),frozenset(['persons_4']),0.33333333333333337
frozenset(['persons_4']),frozenset(['doors_2']),0.25
frozenset(['persons_more']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['persons_more']),0.33333333333333337
frozenset(['class_acc']),frozenset(['lug_boot_big']),0.375
frozenset(['lug_boot_big']),frozenset(['class_acc']),0.25
frozenset(['buying_high']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_med']),frozenset(['buying_high']),0.25
frozenset(['safety_low']),frozenset(['maint_vhigh']),0.25
frozenset(['maint_vhigh']),frozenset(['safety_low']),0.33333333333333337
frozenset(['doors_4']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['doors_4']),0.25
frozenset(['doors_3']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['doors_3']),0.25
frozenset(['lug_boot_small']),frozenset(['safety_low']),0.3333333333333333
frozenset(['safety_low']),frozenset(['lug_boot_small']),0.3333333333333333
frozenset(['buying_vhigh']),frozenset(['safety_high']),0.33333333333333337
frozenset(['safety_high']),frozenset(['buying_vhigh']),0.25
frozenset(['class_v_good']),frozenset(['buying_med']),0.4
frozenset(['persons_4']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['persons_4']),0.33333333333333337
frozenset(['maint_low']),frozenset(['doors_5_more']),0.25
frozenset(['doors_5_more']),frozenset(['maint_low']),0.25
frozenset(['class_good']),frozenset(['maint_med']),0.3333333333333333
frozenset(['maint_low']),frozenset(['persons_more']),0.33333333333333337
frozenset(['persons_more']),frozenset(['maint_low']),0.25
frozenset(['maint_med']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['maint_med']),0.25
frozenset(['lug_boot_small']),frozenset(['maint_high']),0.25
frozenset(['maint_high']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['maint_low']),0.25
frozenset(['maint_low']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['class_acc']),frozenset(['safety_high']),0.53125
frozenset(['safety_high']),frozenset(['class_acc']),0.3541666666666667
frozenset(['lug_boot_small']),frozenset(['doors_4']),0.25
frozenset(['doors_4']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['maint_vhigh']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['maint_vhigh']),0.25
frozenset(['class_v_good']),frozenset(['persons_more']),0.5384615384615385
frozenset(['class_unacc']),frozenset(['lug_boot_small']),0.371900826446281
frozenset(['lug_boot_small']),frozenset(['class_unacc']),0.7812499999999999
frozenset(['safety_high']),frozenset(['buying_low']),0.25
frozenset(['buying_low']),frozenset(['safety_high']),0.33333333333333337
frozenset(['buying_vhigh']),frozenset(['doors_3']),0.25
frozenset(['doors_3']),frozenset(['buying_vhigh']),0.25
frozenset(['maint_med']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_med']),frozenset(['maint_med']),0.25
frozenset(['class_unacc']),frozenset(['safety_low']),0.47603305785123967
frozenset(['safety_low']),frozenset(['class_unacc']),1.0
frozenset(['doors_2']),frozenset(['maint_low']),0.25
frozenset(['maint_low']),frozenset(['doors_2']),0.25
frozenset(['class_v_good']),frozenset(['safety_high']),1.0
frozenset(['doors_3']),frozenset(['safety_low']),0.33333333333333337
frozenset(['safety_low']),frozenset(['doors_3']),0.25
frozenset(['safety_high']),frozenset(['lug_boot_big']),0.3333333333333333
frozenset(['lug_boot_big']),frozenset(['safety_high']),0.3333333333333333
frozenset(['class_unacc']),frozenset(['persons_2']),0.47603305785123967
frozenset(['persons_2']),frozenset(['class_unacc']),1.0
frozenset(['buying_med']),frozenset(['class_unacc']),0.6203703703703703
frozenset(['doors_5_more']),frozenset(['buying_med']),0.25
frozenset(['buying_med']),frozenset(['doors_5_more']),0.25
frozenset(['maint_med']),frozenset(['buying_high']),0.25
frozenset(['buying_high']),frozenset(['maint_med']),0.25
frozenset(['class_unacc']),frozenset(['buying_high']),0.2677685950413223
frozenset(['buying_high']),frozenset(['class_unacc']),0.75
frozenset(['buying_med']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['buying_med']),0.25
frozenset(['doors_2']),frozenset(['safety_med']),0.33333333333333337
frozenset(['safety_med']),frozenset(['doors_2']),0.25
frozenset(['buying_vhigh']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['buying_vhigh']),0.25
frozenset(['doors_2']),frozenset(['lug_boot_small']),0.33333333333333337
frozenset(['lug_boot_small']),frozenset(['doors_2']),0.25
frozenset(['maint_vhigh']),frozenset(['lug_boot_big']),0.33333333333333337
frozenset(['lug_boot_big']),frozenset(['maint_vhigh']),0.25
frozenset(['buying_vhigh']),frozenset(['persons_2']),0.33333333333333337
frozenset(['persons_2']),frozenset(['buying_vhigh']),0.25
frozenset(['maint_high']),frozenset(['lug_boot_med']),0.33333333333333337
frozenset(['lug_boot_med']),frozenset(['maint_high']),0.25
frozenset(['class_good']),frozenset(['persons_more']),0.47826086956521735
frozenset(['class_good']),frozenset(['lug_boot_big']),0.34782608695652173
frozenset(['buying_vhigh']),frozenset(['safety_low']),0.33333333333333337
